"id","chatroom_uid","sender_uid","msg_uid","msg_type","msg_subtype","msg_type_name","msg_content","msg_week","start_end_flag","create_timestamp","create_datetime","create_dow"
1507,"20644756264@chatroom","wxid_pqehrljf0jen12",6305828858468208465,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle
4. Michelle +1
5. Michelle +2
6. 米姐
7. 杰夫
8. 夜雨 Austin
9. Adam
10. Adam1
11. Adam2
12. Adam3
13. 夜雨 Austin +1
14. 夜烛
15. Tony
16. Shusa
17. che
18. Huiyi
19. Doctor🐻
20. Jack
21. 黒 戸
22. J
23. Julia
24. Michael","2024-13",0,1711931171,"2024-03-31 20:26:11",7
1508,"20644756264@chatroom","wxid_nqr30ayn71fk12",1011742182781374989,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. Michelle Y +2
6. 米姐
7. 杰夫
8. 夜雨 Austin
9. Adam
10. Adam1
11. Adam2
12. Adam3
13. 夜雨 Austin +1
14. 夜烛
15. Tony
16. Shusa
17. che
18. Huiyi
19. Doctor🐻
20. Jack
21. 黒 戸
22. J
23. Julia
24. Michael","2024-13",0,1711935358,"2024-03-31 21:35:58",7
1509,"20644756264@chatroom","PuffyBearX",3230387309267232501,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. Michelle Y +2
6. 米姐
7. 杰夫
8. 夜雨 Austin
9. Adam
10. Adam1
11. Adam2
12. Adam3
13. 夜雨 Austin +1
14. 夜烛
15. Tony
16. Shusa
17. che
18. Huiyi
19. Doctor🐻
20. Jack
21. J
22. Julia
23. Michael","2024-13",0,1711935692,"2024-03-31 21:41:32",7
1510,"20644756264@chatroom","waterlong001",2364339725541765126,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. Michelle Y +2
6. 杰夫
7. 夜雨 Austin
8. 米
9. Adam
10. Adam1
11. Adam2
12. Adam3
13. Austin +1
14. 夜烛
15. Tony
16. Shusa
17. Huiyi
18. che
19. Doctor🐻
20. Jack
21. J
22. Julia
23. Michael","2024-13",0,1711935983,"2024-03-31 21:46:23",7
1511,"20644756264@chatroom","cyrusma",5631266024805192710,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. Michelle Y +2
6. 杰夫
7. 夜雨 Austin
8. 米
9. Adam
10. Adam1
11. Adam2
12. Adam3
13. Austin +1
14. 夜烛
15. Tony
16. Shusa
17. che
18. Huiyi
19. Doctor🐻
20. Jack
21. J
22. Julia
23. Michael
24. Cyrus 🐴","2024-13",0,1711936555,"2024-03-31 21:55:55",7
1512,"20644756264@chatroom","wxid_fp6qdkuy9kvf11",1895369791090503719,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. Michelle Y +2
6. 杰夫
7. 夜雨 Austin
8. 米
9. Adam
10. Adam1
11. Adam2
12. Adam3
13. Austin +1
14. 夜烛
15. Tony
16. Shusa
17. che
18. Huiyi
19. Doctor🐻
20. Jack
21. J
22. Julia
23. Michael
24. Cyrus 🐴
25. 0.0🦋","2024-13",0,1711937155,"2024-03-31 22:05:55",7
1513,"20644756264@chatroom","wxid_tsob06a1jlmf21",7121144387119584360,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. Michelle Y +2
6. 杰夫
7. 夜雨 Austin
8. 米
9. Adam
10. Adam1
11. Adam2
12. Adam3
13. Austin +1
14. 夜烛
15. Tony
16. Shusa
17. che
18. Huiyi
19. Doctor🐻
20. Jack
21. J
22. Julia
23. Michael
24. Cyrus 🐴
25. 0.0🦋
26. SunnyBoy","2024-13",0,1711940982,"2024-03-31 23:09:42",7
1514,"20644756264@chatroom","wxid_1068110680822",9051398360196989564,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. Michelle Y +2
6. 杰夫
7. 夜雨 Austin
8. 米
9. Adam
10. Adam1
11. Adam2
12. Adam3
13. Austin +1
14. 夜烛
15. Tony
16. Shusa
17. che
18. Huiyi
19. Doctor🐻
20. Jack
21. J
22. Julia
23. Michael
24. Cyrus 🐴
25. 0.0🦋
26. SunnyBoy
27. 宇竑","2024-13",0,1711943316,"2024-03-31 23:48:36",7
1515,"20644756264@chatroom","tp1016262099",1265131415106697662,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. Michelle Y +2
6. 杰夫
7. 夜雨 Austin
8. 米
9. Adam
10. Adam1
11. Adam2
12. Adam3
13. Austin +1
14. 夜烛
15. Tony
16. Shusa
17. che
18. Huiyi
19. Doctor🐻
20. Jack
21. J
22. Julia
23. Michael
24. Cyrus 🐴
25. 0.0🦋
26. SunnyBoy
27. 宇竑
28. tommy
29. Carol
30. Frank","2024-13",0,1711990524,"2024-04-01 12:55:24",1
1516,"20644756264@chatroom","wxid_krfonjsu0e2s21",1322437316761789258,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. Michelle Y +2
6. 杰夫
7. 夜雨 Austin
8. 米
9. Adam
10. Adam1
11. Adam2
12. Adam3
13. Austin +1
14. 夜烛
15. Tony
16. Shusa
17. Huiyi
18. che
19. Doctor🐻
20. Jack
21. J
22. Julia
23. Michael
24. Cyrus 🐴
25. 0.0🦋
26. SunnyBoy
27. 宇竑
28. tommy
29. Carol
30. Frank
31. Henry","2024-13",0,1711998970,"2024-04-01 15:16:10",1
1517,"20644756264@chatroom","qq28236202",2650539086871596793,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. Michelle Y +2
6. 杰夫
7. 夜雨 Austin
8. 米
9. Adam
10. Adam1
11. Adam2
12. Adam3
13. Austin +1
14. 夜烛
15. Tony
16. Shusa
17. che
18. Huiyi
19. Doctor🐻
20. Jack
21. J
22. Michael
23. Cyrus 🐴
24. 0.0🦋
25. SunnyBoy
26. 宇竑
27. tommy
28. Carol
29. Frank
30. Henry","2024-13",0,1712153393,"2024-04-03 10:09:53",3
1518,"20644756264@chatroom","wxid_avi5gg67zboh21",1018658750302065915,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. Michelle Y +2
6. 杰夫
7. 夜雨 Austin
8. 米
9. Adam
10. Adam1
11. Adam2
12. Adam3
13. Austin +1
14. 夜烛
15. Tony
16. Shusa
17. che
18. Huiyi
19. J
20. Michael
21. Cyrus 🐴
22. 0.0🦋
23. SunnyBoy
24. 宇竑
25. tommy
26. Carol
27. Frank
28. Henry","2024-13",0,1712174986,"2024-04-03 16:09:46",3
1519,"20644756264@chatroom","wxid_ao0mqrkzdak322",1006493876350864688,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. Michelle Y +2
6. 杰夫
7. 夜雨 Austin
8. 米
9. Adam
10. Adam1
11. Adam2
12. Adam3
13. Austin +1
14. 夜烛
15. Tony
16. Shusa
17. che
18. Huiyi
19. J
20. Michael
21. Cyrus 🐴
22. 0.0🦋
23. SunnyBoy
24. 宇竑
25. tommy
26. Carol
27. Frank
28. Henry
29. 夜烛 +1","2024-13",0,1712192675,"2024-04-03 21:04:35",3
1520,"20644756264@chatroom","wxid_nqr30ayn71fk12",611979694692288829,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. 杰夫
6. 夜雨 Austin
7. 米
8. Adam
9. Adam1
10. Adam2
11. Adam3
12. Austin +1
13. 夜烛
14. Tony
15. Shusa
16. che
17. Huiyi
18. J
19. Michael
20. Cyrus 🐴
21. 0.0🦋
22. SunnyBoy
23. 宇竑
24. tommy
25. Carol
26. Frank
27. Henry
28. 夜烛 +1","2024-13",0,1712193019,"2024-04-03 21:10:19",3
1521,"20644756264@chatroom","wxid_3688456884311",4544316439887425117,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. 杰夫
6. 夜雨 Austin
7. 米
8. Adam
9. yena
10. edwin
11. william
12. Austin +1
13. 夜烛
14. Tony
15. Shusa
16. che
17. Huiyi
18. J
19. Michael
20. Cyrus 🐴
21. 0.0🦋
22. SunnyBoy
23. 宇竑
24. tommy
25. Carol
26. Frank
27. Henry
28. 夜烛 +1","2024-13",0,1712248570,"2024-04-04 12:36:10",4
1522,"20644756264@chatroom","wxid_1068110680822",8732774010814088406,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. 杰夫
6. 夜雨 Austin
7. 米
8. Adam
9. yena
10. edwin
11. william
12. Austin +1
13. 夜烛
14. Tony
15. Shusa
16. che
17. Huiyi
18. J
19. Michael
20. Cyrus 🐴
21. 0.0🦋
22. SunnyBoy
23. tommy
24. Carol
25. Frank
26. Henry
27. 夜烛 +1","2024-13",0,1712265546,"2024-04-04 17:19:06",4
1523,"20644756264@chatroom","waterlong001",8514684020420069022,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. 杰夫
6. 米
7. Adam
8. yena
9. edwin
10. william
11. 夜烛
12. Tony
13. Shusa
14. Huiyi
15. che
16. J
17. Michael
18. Cyrus 🐴
19. 0.0🦋
20. SunnyBoy
21. tommy
22. Carol
23. Frank
24. Henry
25. 夜烛 +1","2024-13",0,1712265870,"2024-04-04 17:24:30",4
1524,"20644756264@chatroom","q452677730",6733284041075464428,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. 杰夫
6. 米
7. Adam
8. yena
9. edwin
10. william
11. 夜烛
12. Tony
13. Shusa
14. che
15. Huiyi
16. J
17. Michael
18. Cyrus 🐴
19. 0.0🦋
20. SunnyBoy
21. tommy
22. Carol
23. Frank
24. Henry
25. 夜烛 +1
26. Wayne","2024-13",0,1712266652,"2024-04-04 17:37:32",4
1525,"20644756264@chatroom","wxid_ao0mqrkzdak322",3694039112429587756,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. Michelle Y
4. Michelle Y +1
5. 杰夫
6. 米
7. Adam
8. yena
9. edwin
10. william
11. 夜烛
12. Tony
13. Shusa
14. che
15. Huiyi
16. J
17. Michael
18. Cyrus 🐴
19. 0.0🦋
20. SunnyBoy
21. tommy
22. Carol
23. Frank
24. Henry
25. Wayne","2024-13",0,1712272694,"2024-04-04 19:18:14",4
1526,"20644756264@chatroom","wxid_nqr30ayn71fk12",4300542622695335224,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. 杰夫
4. 米
5. Adam
6. yena
7. edwin
8. william
9. 夜烛
10. Tony
11. Shusa
12. che
13. Huiyi
14. J
15. Michael
16. Cyrus 🐴
17. 0.0🦋
18. SunnyBoy
19. tommy
20. Carol
21. Frank
22. Henry
23. Wayne","2024-13",0,1712318416,"2024-04-05 08:00:16",5
1527,"20644756264@chatroom","Why398106",1615269749158200106,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. 杰夫
4. 米
5. Adam
6. yena
7. edwin
8. william
9. 夜烛
10. Tony
11. Shusa
12. Huiyi
13. J
14. Michael
15. Cyrus 🐴
16. 0.0🦋
17. SunnyBoy
18. tommy
19. Carol
20. Frank
21. Henry
22. Wayne","2024-13",0,1712324859,"2024-04-05 09:47:39",5
1528,"20644756264@chatroom","Why398106",5426301883257826240,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. 杰夫
4. 米
5. Adam
6. yena
7. edwin
8. william
9. 夜烛
10. Tony
11. Shusa
12. J
13. Michael
14. Cyrus 🐴
15. 0.0🦋
16. SunnyBoy
17. tommy
18. Carol
19. Frank
20. Henry
21. Wayne","2024-13",0,1712331576,"2024-04-05 11:39:36",5
1529,"20644756264@chatroom","wxid_ao0mqrkzdak322",8972398051835496852,"49","53","接龙","#接龙
1 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. 杰夫
4. 米
5. Adam
6. yena
7. edwin
8. william
9. Tony
10. Shusa
11. J
12. Michael
13. Cyrus 🐴
14. 0.0🦋
15. SunnyBoy
16. tommy
17. Carol
18. Frank
19. Henry
20. Wayne","2024-13",2,1712331708,"2024-04-05 11:41:48",5
1530,"20644756264@chatroom","wxid_nqr30ayn71fk12",4233532405518206657,"49","53","接龙","#接龙
4.12 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. 杰夫","2024-14",1,1712534488,"2024-04-07 20:01:28",7
1531,"20644756264@chatroom","wxid_2900229002012",5325271971824550379,"49","53","接龙","#接龙
4.12 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. 杰夫
4. 菲尼克斯，困成狗","2024-14",0,1712534508,"2024-04-07 20:01:48",7
1532,"20644756264@chatroom","wxid_2900229002012",6519431509611382443,"49","53","接龙","#接龙
4.12 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. 杰夫
4. 菲尼克斯，困成狗
5. 菲尼克斯，困成狗 1","2024-14",0,1712534513,"2024-04-07 20:01:53",7
1533,"20644756264@chatroom","waterlong001",4861807490822956495,"49","53","接龙","#接龙
4.12 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. 杰夫
4. 菲尼克斯，困成狗
5. 菲尼克斯，困成狗 1
6. 米","2024-14",0,1712534516,"2024-04-07 20:01:56",7
1534,"20644756264@chatroom","wxid_2900229002012",2891962229084435375,"49","53","接龙","#接龙
4.12 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. 杰夫
4. 菲尼克斯，困成狗
5. 菲尼克斯，困成狗 1
6. 米
7. 菲尼克斯，困成狗 2","2024-14",0,1712534519,"2024-04-07 20:01:59",7
1535,"20644756264@chatroom","tonyguolei",5604205517992958504,"49","53","接龙","#接龙
4.12 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. 杰夫
4. 菲尼克斯，困成狗
5. 菲尼克斯，困成狗 1
6. 米
7. Tony","2024-14",0,1712534520,"2024-04-07 20:02:00",7
1536,"20644756264@chatroom","wxid_3688456884311",8395890574179980655,"49","53","接龙","#接龙
4.12 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. 杰夫
4. 菲尼克斯，困成狗
5. 菲尼克斯，困成狗 1
6. 米
7. 菲尼克斯，困成狗 2
8. Tony
9. Adam
10. Adam2
11. Adam3
12. Adam4","2024-14",0,1712534524,"2024-04-07 20:02:04",7
1537,"20644756264@chatroom","yaoyao520ta",337883169325723743,"49","53","接龙","#接龙
4.12 周五 8-11 p.m 
✨打球地址: 170 Shields Court (Markham Badminton)
✨场地：1 4 5号
✨限制人数20位，从第21位开始进入waitlist！
✨周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Ha
3. 杰夫
4. 菲尼克斯，困成狗
5. 菲尼克斯，困成狗 1
6. 米
7. 菲尼克斯，困成狗 2
8. Tony
9. Adam
10. Adam2
11. Adam3
12. Adam4
13. Michelle Y
14. Michelle Y 1
15. Michelle Y 2","2024-14",0,1712534528,"2024-04-07 20:02:08",7
